276,22
277,12
277,14
277,6
278,7
278,28
278,50
279,127
279,11
279,6
280,69
280,82
280,217
281,269
281,200
281,11
282,185
282,90
282,147
283,130
283,142
283,92
284,263
284,233
284,251
285,264
285,78
285,124
286,158
286,116
286,140
287,24
287,11
287,191
288,20
288,244
288,33
289,111
289,42
289,236
290,221
290,192
290,108
291,263
291,284
291,251
292,237
292,56
292,82
293,79
293,172
293,124
294,76
294,54
294,66
295,84
295,64
295,82
296,199
296,209
296,54
297,169
297,238
297,220
298,195
298,250
298,52
299,145
299,8
299,27
300,214
300,7
300,169
301,47
301,16
301,6
302,143
302,239
302,52
303,246
303,41
303,275
304,167
304,278
304,112
305,286
305,140
305,116
306,115
306,96
306,169
307,88
307,63
307,158
308,277
308,6
308,83
309,175
309,86
309,74
310,265
310,22
310,16
311,262
311,5
311,168
312,160
312,106
312,239
313,22
313,266
313,275
314,62
314,100
314,104
315,273
315,76
315,63
316,141
316,176
316,43
317,296
317,209
317,54
318,260
318,59
318,155
319,50
319,44
319,62
320,310
320,16
320,22
321,53
321,39
321,180
322,212
322,147
322,185
323,318
323,155
323,296
324,158
324,116
324,104
325,309
325,126
325,86
326,171
326,138
326,2
327,272
327,123
327,58
328,52
328,24
328,15
329,178
329,0
329,45
330,40
330,46
330,233
331,239
331,143
331,312
332,56
332,91
332,46
333,202
333,25
333,80
334,89
334,3
334,210
335,10
335,60
335,17
336,110
336,92
336,142
337,317
337,128
337,171
338,227
338,124
338,261
339,10
339,28
339,27
340,186
340,327
340,157
341,168
341,65
341,5
342,153
342,77
342,79
343,69
343,50
343,203
344,194
344,41
344,238
345,188
345,249
345,0
346,309
346,175
346,270
347,170
347,250
347,140
348,281
348,269
348,200
349,283
349,130
349,92
350,97
350,22
350,87
351,109
351,12
351,321
352,37
352,28
352,69
353,117
353,118
353,120
354,347
354,28
354,8
355,134
355,114
355,262
356,63
356,88
356,307
357,252
357,175
357,167
358,337
358,342
358,128
359,280
359,175
359,217
360,83
360,29
360,136
361,164
361,137
361,109
362,87
362,22
362,135
363,286
363,305
363,321
364,222
364,6
364,17
365,55
365,338
365,32
366,146
366,237
366,217
367,230
367,218
367,98
368,220
368,297
368,123
369,248
369,349
369,24
370,60
370,218
370,6
371,53
371,238
371,161
372,219
372,103
372,79
373,246
373,275
373,27
374,257
374,61
374,224
375,196
375,52
375,184
376,141
376,193
376,29
377,82
377,9
377,280
378,1
378,7
378,34
379,158
379,215
379,214
380,98
380,94
380,367
381,286
381,363
381,305
382,368
382,260
382,220
383,256
383,228
383,129
384,237
384,56
384,146
385,162
385,154
385,190
386,253
386,148
386,38
387,77
387,41
387,8
388,2
388,1
388,144
389,26
389,6
389,0
390,293
390,79
390,369
391,62
391,380
391,95
392,293
392,390
392,79
393,139
393,24
393,163
394,164
394,109
394,10
395,171
395,138
395,2
396,332
396,56
396,46
397,55
397,163
397,32
398,182
398,28
398,37
399,148
399,255
399,86
400,334
400,210
400,3
401,118
401,58
401,205
402,51
402,361
402,89
403,32
403,365
403,397
404,20
404,40
404,38
405,56
405,332
405,231
406,43
406,155
406,81
407,142
407,312
407,283
408,398
408,339
408,182
409,300
409,169
409,203
410,401
410,58
410,118
411,148
411,81
411,253
412,351
412,109
412,12
413,322
413,212
413,103
414,53
414,129
414,371
415,48
415,59
415,145
416,316
416,43
416,281
417,269
417,144
417,348
418,132
418,140
418,404
419,255
419,237
419,166
420,300
420,409
420,155
421,149
421,415
421,95
422,303
422,116
422,275
423,112
423,78
423,167
424,364
424,6
424,17
425,248
425,220
425,24
426,86
426,175
426,402
427,202
427,27
427,159
428,279
428,415
428,127
429,261
429,228
429,338
430,33
430,420
430,230
431,19
431,333
431,338
432,180
432,221
432,321
433,278
433,50
433,7
434,247
434,204
434,109
435,402
435,4
435,141
436,139
436,55
436,128
437,196
437,52
437,375
438,302
438,157
438,394
439,77
439,387
439,8
440,221
440,350
440,180
441,299
441,27
441,269
442,151
442,343
442,52
443,332
443,396
443,198
444,242
444,76
444,209
445,289
445,236
445,42
446,226
446,185
446,136
447,265
447,97
447,22
448,166
448,273
448,0
449,411
449,253
449,148
450,433
450,278
450,7
451,13
451,6
451,85
452,289
452,42
452,46
453,275
453,246
453,422
454,399
454,52
454,148
455,72
455,103
455,9
456,231
456,38
456,405
457,383
457,256
457,129
458,95
458,249
458,421
459,123
459,368
459,327
460,255
460,132
460,81
461,444
461,242
461,209
462,154
462,30
462,449
463,237
463,146
463,122
464,59
464,160
464,307
465,109
465,434
465,394
466,52
466,122
466,24
467,290
467,174
467,0
468,133
468,22
468,213
469,268
469,34
469,1
470,425
470,413
470,24
471,219
471,79
471,16
472,314
472,62
472,104
473,228
473,0
473,166
474,319
474,83
474,463
475,383
475,403
475,256
476,380
476,391
476,367
477,89
477,18
477,210
478,191
478,229
478,160
479,332
479,443
479,405
480,96
480,306
480,377
481,440
481,441
481,221
482,276
482,275
482,246
483,73
483,182
483,75
484,247
484,434
484,204
485,139
485,55
485,32
486,253
486,336
486,449
487,247
487,484
487,480
488,214
488,300
488,149
489,13
489,0
489,5
490,433
490,282
490,50
491,426
491,175
491,244
492,295
492,84
492,242
493,304
493,112
493,358
494,278
494,249
494,7
495,226
495,136
495,446
496,484
496,204
496,434
497,305
497,286
497,9
498,59
498,38
498,98
499,475
499,416
499,198
500,174
500,3
500,310
501,14
501,9
501,11
502,165
502,197
502,261
503,173
503,428
503,20
504,119
504,173
504,306
505,317
505,66
505,40
506,352
506,471
506,290
507,171
507,322
507,188
508,108
508,13
508,349
509,203
509,133
509,21
510,27
510,141
510,81
511,345
511,322
511,0
512,128
512,67
512,154
513,321
513,272
513,39
514,218
514,60
514,367
515,31
515,124
515,6
516,46
516,56
516,13
517,407
517,142
517,464
518,222
518,60
518,62
519,490
519,406
519,433
520,317
520,337
520,54
521,410
521,47
521,401
522,188
522,249
522,507
523,312
523,142
523,239
524,105
524,434
524,179
525,70
525,109
525,114
526,53
526,40
526,314
527,42
527,321
527,5
528,482
528,246
528,275
529,170
529,50
529,277
530,505
530,317
530,40
531,472
531,314
531,256
532,435
532,402
532,141
533,441
533,350
533,481
534,366
534,217
534,237
535,464
535,121
535,230
536,246
536,153
536,453
537,222
537,17
537,364
538,485
538,32
538,225
539,133
539,69
539,468
540,211
540,202
540,252
541,310
541,501
541,500
542,21
542,173
542,11
543,4
543,42
543,317
544,289
544,305
544,500
545,21
545,14
545,197
546,306
546,480
546,115
547,241
547,149
547,104
548,370
548,218
548,6
549,521
549,410
549,225
550,476
550,368
550,380
551,297
551,368
551,220
552,490
552,433
552,50
553,318
553,260
553,155
554,456
554,405
554,38
555,91
555,150
555,332
556,396
556,56
556,46
557,414
557,336
557,129
558,550
558,476
558,167
559,24
559,191
559,11
560,348
560,417
560,269
561,376
561,141
561,193
562,156
562,361
562,84
563,234
563,137
563,239
564,441
564,17
564,336
565,247
565,487
565,484
566,472
566,444
566,62
567,268
567,28
567,468
568,404
568,40
568,20
569,562
569,452
569,502
570,397
570,473
570,176
571,512
571,154
571,128
572,274
572,146
572,142
573,274
573,146
573,350
574,409
574,203
574,559
575,76
575,444
575,349
576,400
576,334
576,210
577,35
577,461
577,259
578,153
578,238
578,199
579,325
579,141
579,430
580,451
580,85
580,13
581,233
581,108
581,180
582,386
582,253
582,148
583,49
583,73
583,40
584,298
584,52
584,195
585,488
585,539
585,300
586,233
586,74
586,486
587,312
587,523
587,331
588,562
588,464
588,569
589,28
589,224
589,37
590,281
590,269
590,137
591,217
591,280
591,198
592,306
592,480
592,504
593,400
593,334
593,576
594,369
594,349
594,248
595,338
595,124
595,261
596,35
596,110
596,577
597,141
597,228
597,275
598,114
598,595
598,148
599,462
599,154
599,66
600,574
600,409
600,559
601,148
601,510
601,411
602,450
602,7
602,433
603,9
603,36
603,79
604,513
604,227
604,440
605,410
605,118
605,58
606,118
606,353
606,103
607,247
607,12
607,487
608,290
608,484
608,467
609,59
609,137
609,68
610,134
610,168
610,114
611,152
611,34
611,71
612,8
612,299
612,51
613,197
613,39
613,545
614,424
614,17
614,38
615,538
615,180
615,32
616,387
616,2
616,103
617,117
617,115
617,32
618,81
618,383
618,406
619,175
619,357
619,206
620,278
620,28
620,433
621,577
621,259
621,461
622,210
622,256
622,89
623,134
623,610
623,5
624,267
624,245
624,186
625,503
625,173
625,20
626,427
626,159
626,202
627,599
627,462
627,154
628,623
628,5
628,472
629,93
629,144
629,6
630,57
630,1
630,17
631,623
631,134
631,463
632,164
632,262
632,18
633,193
633,523
633,197
634,558
634,167
634,550
635,298
635,250
635,195
636,36
636,534
636,45
637,470
637,24
637,425
638,320
638,16
638,3
639,47
639,6
639,538
640,446
640,573
640,134
641,376
641,33
641,332
642,191
642,235
642,32
643,32
643,485
643,55
644,621
644,259
644,81
645,339
645,408
645,10
646,577
646,596
646,409
647,177
647,14
647,12
648,620
648,433
648,278
649,518
649,100
649,619
650,425
650,589
650,637
651,384
651,146
651,445
652,319
652,503
652,407
653,139
653,393
653,606
654,5
654,29
654,42
655,443
655,479
655,214
656,354
656,24
656,28
657,29
657,43
657,28
658,81
658,105
658,239
659,652
659,407
659,503
660,495
660,136
660,624
661,163
661,248
661,139
662,189
662,102
662,93
663,362
663,296
663,22
664,24
664,497
664,533
665,593
665,334
665,400
666,107
666,241
666,384
667,115
667,96
667,75
668,297
668,169
668,551
669,624
669,660
669,186
670,40
670,114
670,530
671,620
671,433
671,278
672,100
672,29
672,26
673,626
673,427
673,653
674,667
674,46
674,115
675,242
675,53
675,587
676,569
676,588
676,562
677,62
677,295
677,319
678,376
678,99
678,641
679,205
679,67
679,401
680,441
680,93
680,533
681,218
681,60
681,367
682,150
682,240
682,38
683,674
683,667
683,115
684,26
684,675
684,20
685,63
685,307
685,315
686,96
686,115
686,29
687,612
687,8
687,51
688,62
688,69
688,116
689,10
689,645
689,394
690,665
690,608
690,400
691,554
691,686
691,38
692,503
692,652
692,428
693,608
693,467
693,221
694,667
694,683
694,674
695,166
695,260
695,278
696,618
696,383
696,406
697,107
697,212
697,121
698,646
698,409
698,577
699,582
699,253
699,148
700,646
700,577
700,11
701,529
701,50
701,384
702,39
702,107
702,593
703,75
703,21
703,56
704,293
704,79
704,124
705,656
705,354
705,24
706,88
706,53
706,63
707,165
707,502
707,71
708,3
708,500
708,256
709,238
709,3
709,89
710,144
710,681
710,93
711,421
711,415
711,149
712,293
712,54
712,301
713,647
713,177
713,12
714,364
714,607
714,222
715,227
715,47
715,124
716,131
716,56
716,17
717,195
717,151
717,635
718,557
718,336
718,129
719,18
719,7
719,54
720,623
720,628
720,5
721,293
721,390
721,590
722,141
722,270
722,579
723,54
723,712
723,108
724,519
724,490
724,433
725,291
725,284
725,124
726,215
726,40
726,138
727,407
727,108
727,283
728,197
728,155
728,545
729,519
729,61
729,433
730,293
730,172
730,712
731,338
731,227
731,261
732,29
732,100
732,83
733,678
733,99
733,376
734,262
734,168
734,632
735,706
735,63
735,91
736,451
736,13
736,580
737,139
737,653
737,536
738,30
738,205
738,20
739,587
739,331
739,675
740,487
740,607
740,484
741,686
741,418
741,691
742,203
742,113
742,409
743,562
743,84
743,247
744,591
744,280
744,217
745,569
745,562
745,452
746,603
746,9
746,36
747,318
747,260
747,629
748,337
748,171
748,128
749,319
749,474
749,460
750,314
750,465
750,531
751,289
751,445
751,376
752,174
752,3
752,500
753,465
753,434
753,131
754,303
754,41
754,422
755,172
755,313
755,659
756,364
756,6
756,537
757,43
757,406
757,29
758,651
758,177
758,146
759,571
759,512
759,128
760,26
760,672
760,0
761,46
761,330
761,452
762,410
762,521
762,14
763,55
763,436
763,643
764,445
764,289
764,240
765,420
765,300
765,409
766,18
766,1
766,632
767,356
767,307
767,88
768,588
768,464
768,569
769,545
769,14
769,613
770,279
770,6
770,127
771,400
771,40
771,593
772,723
772,54
772,108
773,656
773,299
773,28
774,516
774,56
774,46
775,77
775,387
775,153
776,173
776,466
776,594
777,459
777,327
777,248
778,496
778,204
778,519
779,385
779,162
779,190
780,573
780,196
780,679
781,565
781,487
781,247
782,325
782,695
782,126
783,106
783,84
783,64
784,557
784,129
784,718
785,246
785,453
785,373
786,561
786,376
786,193
787,224
787,374
787,54
788,435
788,141
788,712
789,523
789,633
789,239
790,652
790,407
790,692
791,479
791,443
791,441
792,472
792,62
792,531
793,307
793,330
793,120
794,465
794,102
794,394
795,98
795,380
795,201
796,675
796,587
796,654
797,402
797,435
797,361
798,677
798,319
798,62
799,155
799,59
799,323
800,735
800,706
800,91
801,714
801,222
801,685
802,106
802,237
802,312
803,278
803,333
803,750
804,695
804,782
804,166
805,432
805,221
805,180
806,608
806,467
806,484
807,646
807,596
807,750
808,343
808,442
808,69
809,144
809,93
809,79
810,192
810,318
810,125
811,737
811,653
811,331
812,604
812,440
812,513
813,628
813,5
813,720
814,169
814,300
814,414
815,258
815,221
815,68
816,113
816,742
816,114
817,653
817,91
817,606
818,553
818,260
818,318
819,807
819,646
819,596
820,806
820,484
820,729
821,457
821,256
821,274
822,583
822,197
822,49
823,566
823,62
823,472
824,664
824,497
824,190
825,560
825,348
825,269
826,547
826,617
826,241
827,51
827,687
827,186
828,334
828,3
828,593
829,694
829,674
829,667
830,337
830,709
830,358
831,747
831,629
831,318
832,275
832,597
832,422
833,644
833,621
833,259
834,300
834,765
834,747
835,370
835,247
835,218
836,326
836,2
836,171
837,765
837,409
837,420
838,525
838,109
838,211
839,97
839,447
839,350
840,627
840,599
840,114
841,685
841,26
841,63
842,64
842,106
842,295
843,726
843,138
843,40
844,584
844,195
844,52
845,694
845,829
845,674
846,65
846,526
846,99
847,278
847,803
847,256
848,828
848,334
848,3
849,414
849,82
849,129
850,642
850,32
850,210
851,141
851,722
851,270
852,484
852,496
852,247
853,158
853,140
853,286
854,508
854,349
854,665
855,549
855,410
855,521
856,729
856,820
856,519
857,513
857,604
857,272
858,29
858,100
858,654
859,828
859,593
859,848
860,837
860,409
860,420
861,303
861,754
861,275
862,653
862,639
862,673
863,362
863,22
863,135
864,17
864,214
864,222
865,187
865,219
865,14
866,44
866,75
866,1
867,144
867,2
867,629
868,29
868,126
868,657
869,131
869,56
869,17
870,707
870,165
870,835
871,141
871,316
871,532
872,448
872,273
872,0
873,840
873,501
873,627
874,669
874,779
874,346
875,585
875,300
875,488
876,508
876,108
876,2
877,647
877,168
877,713
878,639
878,47
878,138
879,635
879,213
879,667
880,312
880,160
880,482
881,837
881,765
881,409
882,810
882,125
882,880
883,828
883,848
883,859
884,216
884,156
884,217
885,430
885,33
885,596
886,850
886,210
886,32
887,460
887,255
887,132
888,281
888,416
888,32
889,95
889,149
889,194
890,416
890,820
890,281
891,668
891,551
891,297
892,234
892,137
892,295
893,819
893,807
893,428
894,398
894,28
894,37
895,665
895,405
895,400
896,161
896,43
896,95
897,31
897,165
897,6
898,741
898,691
898,418
899,881
899,782
899,837
900,385
900,458
900,779
901,329
901,0
901,45
902,757
902,406
902,795
903,850
903,642
903,32
904,758
904,184
904,177
905,731
905,338
905,261
906,683
906,694
906,674
907,186
907,858
907,762
908,529
908,50
908,277
909,532
909,855
909,871
910,838
910,229
910,525
911,571
911,778
911,759
912,75
912,21
912,73
913,728
913,155
913,617
914,119
914,4
914,651
915,378
915,34
915,1
916,765
916,881
916,409
917,725
917,534
917,370
918,398
918,249
918,695
919,327
919,123
919,340
920,198
920,73
920,499
921,744
921,280
921,217
922,131
922,518
922,49
923,682
923,240
923,150
924,9
924,742
924,22
925,161
925,525
925,95
926,149
926,241
926,789
927,425
927,220
927,730
928,131
928,49
928,242
929,474
929,463
929,319
930,916
930,763
930,881
931,399
931,86
931,255
932,901
932,0
932,45
933,865
933,14
933,626
934,459
934,327
934,123
935,652
935,820
935,692
936,730
936,927
936,172
937,418
937,140
937,404
938,829
938,667
938,845
939,56
939,742
939,169
940,83
940,732
940,494
941,736
941,451
941,580
942,612
942,299
942,717
943,747
943,629
943,243
944,504
944,306
944,592
945,849
945,414
945,21
946,798
946,621
946,607
947,208
947,99
947,159
948,334
948,400
948,828
949,178
949,45
949,0
950,885
950,596
950,759
951,51
951,553
951,206
952,285
952,305
952,264
953,630
953,1
953,17
954,505
954,530
954,40
955,287
955,11
955,191
956,743
956,84
956,86
957,427
957,626
957,159
958,304
958,493
958,276
959,482
959,324
959,276
960,143
960,331
960,110
961,780
961,679
961,573
962,354
962,347
962,705
963,789
963,239
963,544
964,595
964,261
964,338
965,819
965,807
965,387
966,375
966,196
966,184
967,274
967,572
967,35
968,31
968,71
968,16
969,731
969,227
969,454
970,274
970,146
970,479
971,780
971,432
971,631
972,527
972,5
972,42
973,21
973,200
973,177
974,262
974,5
974,355
975,254
975,29
975,8
976,188
976,134
976,161
977,964
977,281
977,630
978,360
978,136
978,29
979,738
979,20
979,30
980,218
980,67
980,6
981,606
981,653
981,118
982,91
982,177
982,253
983,554
983,456
983,405
984,91
984,555
984,38
985,162
985,530
985,766
986,610
986,582
986,134
987,116
987,697
987,187
988,775
988,77
988,545
989,479
989,317
989,443
990,608
990,467
990,290
991,969
991,454
991,731
992,652
992,935
992,659
993,359
993,280
993,175
994,761
994,452
994,46
995,932
995,45
995,708
996,241
996,214
996,162
997,192
997,0
997,265
998,672
998,29
998,760
999,121
999,147
999,22
1000,190
1000,182
1000,404
1001,181
1001,54
1001,167
1002,812
1002,513
1002,440
1003,17
1003,10
1003,223
1004,69
1004,8
1004,668
1005,686
1005,647
1005,115
1006,648
1006,278
1006,524
1007,436
1007,55
1007,763
1008,685
1008,292
1008,459
1009,142
1009,572
1009,517
1010,801
1010,222
1010,714
1011,170
1011,140
1011,347
1012,221
1012,207
1012,528
1013,291
1013,80
1013,284
1014,568
1014,803
1014,20
1015,181
1015,362
1015,199
1016,409
1016,203
1016,646
1017,487
1017,247
1017,565
1018,790
1018,652
1018,692
1019,827
1019,687
1019,51
1020,425
1020,927
1020,220
1021,958
1021,304
1021,962
1022,446
1022,640
1022,185
1023,210
1023,854
1023,3
1024,142
1024,283
1024,407
1025,424
1025,364
1025,614
1026,505
1026,317
1026,66
1027,207
1027,93
1027,13
1028,109
1028,12
1028,525
1029,490
1029,519
1029,50
1030,114
1030,185
1030,70
1031,845
1031,308
1031,938
1032,370
1032,548
1032,6
1033,236
1033,289
1033,111
1034,144
1034,710
1034,969
1035,80
1035,1013
1035,107
1036,167
1036,917
1036,845
1037,665
1037,895
1037,334
1038,497
1038,527
1038,305
1039,948
1039,334
1039,828
1040,271
1040,20
1040,68
1041,477
1041,89
1041,210
1042,422
1042,590
1042,754
1043,396
1043,46
1043,556
1044,211
1044,202
1044,540
1045,389
1045,6
1045,25
1046,606
1046,653
1046,981
1047,581
1047,741
1047,108
1048,544
1048,590
1048,963
1049,603
1049,9
1049,746
1050,636
1050,1018
1050,534
1051,946
1051,607
1051,798
1052,330
1052,233
1052,46
1053,167
1053,423
1053,79
1054,458
1054,95
1054,302
1055,521
1055,171
1055,410
1056,182
1056,1000
1056,441
1057,715
1057,227
1057,124
1058,400
1058,210
1058,334
1059,922
1059,131
1059,765
1060,295
1060,492
1060,64
1061,7
1061,137
1061,719
1062,108
1062,233
1062,876
1063,256
1063,623
1063,739
1064,939
1064,169
1064,742
1065,261
1065,502
1065,443
1066,390
1066,79
1066,721
1067,525
1067,838
1067,114
1068,874
1068,669
1068,346
1069,389
1069,736
1069,1045
1070,139
1070,393
1070,661
1071,202
1071,888
1071,27
1072,617
1072,115
1072,826
1073,643
1073,733
1073,485
1074,697
1074,987
1074,121
1075,790
1075,417
1075,420
1076,445
1076,970
1076,307
1077,889
1077,95
1077,639
1078,831
1078,861
1078,318
1079,537
1079,422
1079,260
1080,669
1080,1068
1080,624
1081,934
1081,459
1081,327
1082,205
1082,30
1082,679
1083,903
1083,642
1083,32
1084,586
1084,486
1084,74
1085,960
1085,143
1085,331
1086,999
1086,147
1086,22
1087,288
1087,701
1087,458
1088,201
1088,64
1088,439
1089,478
1089,558
1089,0
1090,87
1090,362
1090,135
1091,1031
1091,938
1091,845
1092,434
1092,465
1092,201
1093,635
1093,492
1093,250
1094,94
1094,542
1094,670
1095,533
1095,133
1095,441
1096,155
1096,334
1096,260
1097,485
1097,55
1097,905
1098,1062
1098,1093
1098,108
1099,904
1099,177
1099,184
1100,603
1100,1049
1100,746
1101,338
1101,1086
1101,261
1102,21
1102,58
1102,17
1103,489
1103,5
1103,0
1104,1051
1104,607
1104,946
1105,255
1105,1017
1105,872
1106,922
1106,49
1106,685
1107,938
1107,792
1107,1091
1108,510
1108,601
1108,81
1109,876
1109,2
1109,108
1110,850
1110,179
1110,965
1111,1057
1111,343
1111,124
1112,589
1112,28
1112,420
1113,1001
1113,181
1113,309
1114,543
1114,4
1114,42
1115,344
1115,1031
1115,697
1116,639
1116,538
1116,47
1117,1090
1117,867
1117,135
1118,150
1118,240
1118,91
1119,447
1119,265
1119,839
1120,215
1120,379
1120,40
1121,476
1121,569
1121,367
1122,126
1122,478
1122,68
1123,299
1123,612
1123,451
1124,1057
1124,357
1124,715
1125,946
1125,113
1125,1104
1126,772
1126,728
1126,488
1127,267
1127,229
1127,186
1128,253
1128,148
1128,449
1129,392
1129,79
1129,219
1130,915
1130,327
1130,1091
1131,418
1131,404
1131,140
1132,709
1132,3
1132,830
1133,324
1133,116
1133,959
1134,743
